obs_id,alt_id,choice,college,hsg2,coml5,vehicle_size,acceleration,price_over_log_income,top_speed,fuel_type,luggage_space,body_type,cents_per_mile,station_availability,range,pollution
2903,3,1,1,0,0,3,4.0,2.6115068,140,electric,1.0,regcar,2,0.7,300,0.6
2903,4,0,1,0,0,3,4.0,2.6115068,140,electric,1.0,truck,2,0.7,300,0.6
2903,5,0,1,0,0,3,6.0,3.0863263,85,gasoline,1.0,regcar,4,1.0,350,1.0
2903,6,0,1,0,0,3,6.0,3.0863263,85,gasoline,1.0,van,4,1.0,350,1.0
2904,1,1,0,0,0,3,2.5,0.96569282,110,cng,0.7,truck,4,0.7,300,0.25
2904,2,0,0,0,0,3,2.5,0.96569282,110,cng,0.7,regcar,4,0.7,300,0.25
2904,3,0,0,0,0,3,4.0,1.241605,140,electric,1.0,truck,6,0.1,250,0.6
2904,4,0,0,0,0,3,4.0,1.241605,140,electric,1.0,van,6,0.1,250,0.6
2904,5,0,0,0,0,2,6.0,1.3795612,85,gasoline,1.0,truck,8,1.0,300,1.0
2904,6,0,0,0,0,2,6.0,1.3795612,85,gasoline,1.0,stwagon,8,1.0,300,1.0
2905,1,0,1,0,1,2,6.0,8.4371306,100,methanol,0.7,regcar,4,0.0,200,0.0
2905,2,0,1,0,1,2,6.0,8.4371306,100,methanol,0.7,truck,4,0.0,200,0.0
2905,3,0,1,0,1,3,2.5,5.4593198,85,cng,0.7,regcar,8,0.3,75,0.25
2905,4,0,1,0,1,3,2.5,5.4593198,85,cng,0.7,van,8,0.3,75,0.25
2905,5,1,1,0,1,3,4.0,6.4519234,95,electric,1.0,regcar,2,0.7,300,0.6
2905,6,0,1,0,1,3,4.0,6.4519234,95,electric,1.0,stwagon,2,0.7,300,0.6
2906,1,0,1,1,0,2,2.5,5.2423324,85,methanol,0.7,regcar,1,0.0,200,0.0
2906,2,0,1,1,0,2,2.5,5.2423324,85,methanol,0.7,stwagon,1,0.0,200,0.0
2906,3,1,1,1,0,3,4.0,6.3459814,85,electric,1.0,regcar,2,0.7,300,0.4
2906,4,0,1,1,0,3,4.0,6.3459814,85,electric,1.0,truck,2,0.7,300,0.4
2906,5,0,1,1,0,3,6.0,4.690508,95,gasoline,1.0,regcar,4,1.0,350,0.75
2906,6,0,1,1,0,3,6.0,4.690508,95,gasoline,1.0,van,4,1.0,350,0.75
2907,1,0,1,0,0,1,4.0,1.7673139,140,cng,0.7,truck,2,0.3,300,0.1
2907,2,0,1,0,0,1,4.0,1.7673139,140,cng,0.7,regcar,2,0.3,300,0.1
2907,3,1,1,0,0,2,6.0,2.2722607,85,electric,1.0,truck,4,0.7,250,0.4
2907,4,0,1,0,0,2,6.0,2.2722607,85,electric,1.0,van,4,0.7,250,0.4
2907,5,0,1,0,0,3,2.5,2.5247341,95,gasoline,1.0,truck,6,1.0,300,0.75
2907,6,0,1,0,0,3,2.5,2.5247341,95,gasoline,1.0,stwagon,6,1.0,300,0.75
2908,1,1,1,0,0,2,4.0,5.4604234,110,cng,1.0,regcar,4,0.3,75,0.4
2908,2,0,1,0,0,2,4.0,5.4604234,110,cng,1.0,truck,4,0.3,75,0.4
2908,3,0,1,0,0,3,6.0,4.0359651,140,electric,1.0,regcar,6,0.7,300,0.75
2908,4,0,1,0,0,3,6.0,4.0359651,140,electric,1.0,van,6,0.7,300,0.75
2908,5,0,1,0,0,1,2.5,4.5107845,85,gasoline,1.0,regcar,8,1.0,350,0.25
2908,6,0,1,0,0,1,2.5,4.5107845,85,gasoline,1.0,stwagon,8,1.0,350,0.25
2909,1,0,1,0,0,3,2.5,3.2118037,140,cng,1.0,truck,2,0.1,75,0.6
2909,2,0,1,0,0,3,2.5,3.2118037,140,cng,1.0,regcar,2,0.1,75,0.6
2909,3,1,1,0,0,1,4.0,1.9270822,85,electric,1.0,truck,4,0.3,300,0.25
2909,4,0,1,0,0,1,4.0,1.9270822,85,electric,1.0,van,4,0.3,300,0.25
2909,5,0,1,0,0,2,6.0,2.2482626,95,gasoline,1.0,truck,6,1.0,350,0.5
2909,6,0,1,0,0,2,6.0,2.2482626,95,gasoline,1.0,stwagon,6,1.0,350,0.5
2910,1,0,1,0,0,3,2.5,4.2920479,100,methanol,1.0,regcar,2,0.0,200,0.0
2910,2,0,1,0,0,3,2.5,4.2920479,100,methanol,1.0,van,2,0.0,200,0.0
2910,3,0,1,0,0,3,4.0,4.7969948,85,cng,0.7,regcar,6,0.1,75,0.4
2910,4,0,1,0,0,3,4.0,4.7969948,85,cng,0.7,stwagon,6,0.1,75,0.4
2910,5,1,1,0,0,2,6.0,5.8068884,110,gasoline,1.0,regcar,2,1.0,350,0.25
2910,6,0,1,0,0,2,6.0,5.8068884,110,gasoline,1.0,truck,2,1.0,350,0.25
2911,1,0,0,0,1,3,2.5,4.3455777,85,methanol,0.7,regcar,1,0.0,125,0.0
2911,2,0,0,0,1,3,2.5,4.3455777,85,methanol,0.7,stwagon,1,0.0,125,0.0
2911,3,0,0,0,1,2,4.0,5.3680666,85,electric,1.0,regcar,6,0.3,250,0.25
2911,4,0,0,0,1,2,4.0,5.3680666,85,electric,1.0,truck,6,0.3,250,0.25
2911,5,1,0,0,1,3,6.0,5.879311,95,gasoline,1.0,regcar,8,1.0,300,0.5
2911,6,0,0,0,1,3,6.0,5.879311,95,gasoline,1.0,van,8,1.0,300,0.5
2912,1,1,1,0,0,0,2.5,6.0700691,100,methanol,0.7,sportcar,2,0.0,125,0.0
2912,2,0,1,0,0,0,2.5,6.0700691,100,methanol,0.7,sportuv,2,0.0,125,0.0
2912,3,0,1,0,0,1,4.0,4.690508,95,electric,1.0,sportcar,4,0.3,250,0.4
2912,4,0,1,0,0,1,4.0,4.690508,95,electric,1.0,regcar,4,0.3,250,0.4
2912,5,0,1,0,0,2,6.0,5.2423324,110,gasoline,1.0,sportcar,6,1.0,300,0.75
2912,6,0,1,0,0,2,6.0,5.2423324,110,gasoline,1.0,truck,6,1.0,300,0.75
2913,1,0,1,1,0,3,2.5,6.0593618,85,methanol,0.7,regcar,8,0.0,125,0.0
2913,2,0,1,1,0,3,2.5,6.0593618,85,methanol,0.7,stwagon,8,0.0,125,0.0
2913,3,0,1,1,0,2,4.0,4.7969948,85,electric,1.0,regcar,4,0.3,250,0.25
2913,4,0,1,1,0,2,4.0,4.7969948,85,electric,1.0,truck,4,0.3,250,0.25
2913,5,1,1,1,0,3,6.0,5.3019416,95,gasoline,1.0,regcar,6,1.0,300,0.5
2913,6,0,1,1,0,3,6.0,5.3019416,95,gasoline,1.0,van,6,1.0,300,0.5
2914,1,0,1,0,1,3,6.0,4.1386835,85,methanol,1.0,truck,4,0.0,125,0.0
2914,2,0,1,0,1,3,6.0,4.1386835,85,methanol,1.0,stwagon,4,0.0,125,0.0
2914,3,1,1,0,1,1,2.5,3.0350346,85,electric,1.0,truck,2,0.1,250,0.25
2914,4,0,1,0,1,1,2.5,3.0350346,85,electric,1.0,regcar,2,0.1,250,0.25
2914,5,0,1,0,1,2,4.0,3.586859,95,gasoline,1.0,truck,4,1.0,300,0.5
2914,6,0,1,0,1,2,4.0,3.586859,95,gasoline,1.0,van,4,1.0,300,0.5
2915,1,1,1,0,1,2,4.0,4.2490015,55,methanol,0.7,regcar,2,0.0,50,0.0
2915,2,0,1,0,1,2,4.0,4.2490015,55,methanol,0.7,truck,2,0.0,50,0.0
2915,3,0,1,0,1,3,6.0,4.6962648,95,cng,0.7,regcar,6,0.7,150,0.25
2915,4,0,1,0,1,3,6.0,4.6962648,95,cng,0.7,van,6,0.7,150,0.25
2915,5,0,1,0,1,3,2.5,5.1435281,110,electric,1.0,regcar,8,0.1,350,0.6
2915,6,0,1,0,1,3,2.5,5.1435281,110,electric,1.0,stwagon,8,0.1,350,0.6
2916,1,0,1,0,0,2,4.0,2.8489165,55,methanol,1.0,regcar,4,0.0,125,0.0
2916,2,0,1,0,0,2,4.0,2.8489165,55,methanol,1.0,truck,4,0.0,125,0.0
2916,3,1,1,0,0,3,6.0,3.0863263,95,cng,1.0,regcar,6,0.3,300,0.6
2916,4,0,1,0,0,3,6.0,3.0863263,95,cng,1.0,van,6,0.3,300,0.6
2916,5,0,1,0,0,1,2.5,3.5611457,110,electric,1.0,regcar,8,0.7,250,0.25
2916,6,0,1,0,0,1,2.5,3.5611457,110,electric,1.0,stwagon,8,0.7,250,0.25
2917,1,0,1,0,0,2,4.0,2.7772075,140,cng,1.0,regcar,2,0.7,150,0.4
2917,2,0,1,0,0,2,4.0,2.7772075,140,cng,1.0,truck,2,0.7,150,0.4
2917,3,1,1,0,0,3,6.0,3.2821543,85,electric,1.0,regcar,4,0.1,350,0.75
2917,4,0,1,0,0,3,6.0,3.2821543,85,electric,1.0,van,4,0.1,350,0.75
2917,5,0,1,0,0,1,2.5,3.7871011,95,gasoline,1.0,regcar,6,1.0,400,0.25
2917,6,0,1,0,0,1,2.5,3.7871011,95,gasoline,1.0,stwagon,6,1.0,400,0.25
2918,1,0,1,1,0,3,2.5,6.0593618,85,methanol,0.7,sportuv,8,0.0,125,0.0
2918,2,0,1,1,0,3,2.5,6.0593618,85,methanol,0.7,sportcar,8,0.0,125,0.0
2918,3,1,1,1,0,2,4.0,4.7969948,85,electric,1.0,sportuv,4,0.3,250,0.25
2918,4,0,1,1,0,2,4.0,4.7969948,85,electric,1.0,regcar,4,0.3,250,0.25
2918,5,0,1,1,0,3,6.0,5.3019416,95,gasoline,1.0,sportuv,6,1.0,300,0.5
2918,6,0,1,1,0,3,6.0,5.3019416,95,gasoline,1.0,truck,6,1.0,300,0.5
2919,1,1,0,0,0,1,4.0,4.2920479,65,methanol,0.7,regcar,1,0.0,50,0.0
2919,2,0,0,0,0,1,4.0,4.2920479,65,methanol,0.7,truck,1,0.0,50,0.0
2919,3,0,0,0,0,2,6.0,2.7772075,110,cng,1.0,regcar,8,0.7,150,0.4
2919,4,0,0,0,0,2,6.0,2.7772075,110,cng,1.0,van,8,0.7,150,0.4
2919,5,0,0,0,0,0,2.5,3.2821543,140,electric,1.0,regcar,2,0.1,350,0.75
2919,6,0,0,0,0,0,2.5,3.2821543,140,electric,1.0,stwagon,2,0.1,350,0.75
2920,1,0,1,1,0,1,4.0,4.7969948,95,cng,0.7,sportuv,8,0.1,150,0.1
2920,2,0,1,1,0,1,4.0,4.7969948,95,cng,0.7,regcar,8,0.1,150,0.1
2920,3,1,1,1,0,2,6.0,5.3019416,110,electric,1.0,sportuv,2,0.3,350,0.4
2920,4,0,1,1,0,2,6.0,5.3019416,110,electric,1.0,truck,2,0.3,350,0.4
2920,5,0,1,1,0,3,2.5,5.8068884,140,gasoline,1.0,sportuv,4,1.0,400,0.75
2920,6,0,1,1,0,3,2.5,5.8068884,140,gasoline,1.0,sportcar,4,1.0,400,0.75
2921,1,0,1,0,1,2,4.0,4.1386835,55,methanol,0.7,van,4,0.0,50,0.0
2921,2,0,1,0,1,2,4.0,4.1386835,55,methanol,0.7,regcar,4,0.0,50,0.0
2921,3,0,1,0,1,3,6.0,4.4145957,95,cng,1.0,van,8,0.7,150,0.25
2921,4,0,1,0,1,3,6.0,4.4145957,95,cng,1.0,stwagon,8,0.7,150,0.25
2921,5,1,1,0,1,3,2.5,3.0350346,110,electric,1.0,van,2,0.1,350,0.6
2921,6,0,1,0,1,3,2.5,3.0350346,110,electric,1.0,truck,2,0.1,350,0.6
2922,1,0,1,0,1,3,4.0,3.8017382,55,methanol,0.7,regcar,4,0.0,75,0.0
2922,2,0,1,0,1,3,4.0,3.8017382,55,methanol,0.7,truck,4,0.0,75,0.0
2922,3,0,1,0,1,3,6.0,2.4599482,95,cng,0.7,regcar,4,0.1,250,0.4
2922,4,0,1,0,1,3,6.0,2.4599482,95,cng,0.7,van,4,0.1,250,0.4
2922,5,1,1,0,1,2,2.5,2.9072116,110,electric,1.0,regcar,6,0.3,400,0.75
2922,6,0,1,0,1,2,2.5,2.9072116,110,electric,1.0,stwagon,6,0.3,400,0.75
2923,1,0,1,0,1,3,2.5,2.5247341,55,methanol,0.7,van,8,0.0,125,0.0
2923,2,0,1,0,1,3,2.5,2.5247341,55,methanol,0.7,stwagon,8,0.0,125,0.0
2923,3,1,1,0,1,2,4.0,2.5247341,95,cng,1.0,van,8,0.1,300,0.1
2923,4,0,1,0,1,2,4.0,2.5247341,95,cng,1.0,truck,8,0.1,300,0.1
2923,5,0,1,0,1,3,6.0,1.7673139,140,gasoline,1.0,van,4,1.0,300,0.75
2923,6,0,1,0,1,3,6.0,1.7673139,140,gasoline,1.0,regcar,4,1.0,300,0.75
2924,1,0,1,0,0,1,2.5,0.96354111,140,cng,0.7,regcar,4,0.7,300,0.1
2924,2,0,1,0,0,1,2.5,0.96354111,140,cng,0.7,truck,4,0.7,300,0.1
2924,3,0,1,0,0,2,4.0,1.1241313,85,electric,1.0,regcar,6,0.1,250,0.4
2924,4,1,1,0,0,2,4.0,1.1241313,85,electric,1.0,van,6,0.1,250,0.4
2924,5,0,1,0,0,3,6.0,1.4453117,95,gasoline,1.0,regcar,8,1.0,300,0.75
2924,6,0,1,0,0,3,6.0,1.4453117,95,gasoline,1.0,stwagon,8,1.0,300,0.75
2925,1,1,1,0,0,3,4.0,3.3230888,140,cng,0.7,regcar,6,0.3,75,0.6
2925,2,0,1,0,0,3,4.0,3.3230888,140,cng,0.7,truck,6,0.3,75,0.6
2925,3,0,1,0,0,2,6.0,3.8343333,85,electric,1.0,regcar,8,0.7,300,0.25
2925,4,0,1,0,0,2,6.0,3.8343333,85,electric,1.0,van,8,0.7,300,0.25
2925,5,0,1,0,0,3,2.5,4.0899555,95,gasoline,1.0,regcar,2,1.0,350,0.5
2925,6,0,1,0,0,3,2.5,4.0899555,95,gasoline,1.0,stwagon,2,1.0,350,0.5
2926,1,0,0,0,1,2,2.5,2.9778108,85,methanol,0.7,regcar,8,0.0,125,0.0
2926,2,1,0,0,1,2,2.5,2.9778108,85,methanol,0.7,stwagon,8,0.0,125,0.0
2926,3,0,0,0,1,0,4.0,1.7370563,85,electric,1.0,regcar,4,0.3,250,0.25
2926,4,0,0,0,1,0,4.0,1.7370563,85,electric,1.0,truck,4,0.3,250,0.25
2926,5,0,0,0,1,1,6.0,2.2333581,95,gasoline,1.0,regcar,6,1.0,300,0.5
2926,6,0,0,0,1,1,6.0,2.2333581,95,gasoline,1.0,van,6,1.0,300,0.5
2927,1,1,1,0,0,3,6.0,4.8177056,85,methanol,0.7,truck,1,0.0,200,0.0
2927,2,0,1,0,0,3,6.0,4.8177056,85,methanol,0.7,regcar,1,0.0,200,0.0
2927,3,0,1,0,0,3,2.5,5.1388859,140,cng,0.7,truck,8,0.3,75,0.4
2927,4,0,1,0,0,3,2.5,5.1388859,140,cng,0.7,van,8,0.3,75,0.4
2927,5,0,1,0,0,2,4.0,3.5329841,85,electric,1.0,truck,2,0.7,300,0.75
2927,6,0,1,0,0,2,4.0,3.5329841,85,electric,1.0,stwagon,2,0.7,300,0.75
2928,1,0,1,0,0,3,2.5,7.8271081,100,methanol,0.7,regcar,2,0.0,200,0.0
2928,2,0,1,0,0,3,2.5,7.8271081,100,methanol,0.7,stwagon,2,0.0,200,0.0
2928,3,0,1,0,0,2,4.0,6.2616864,95,electric,1.0,regcar,8,0.1,300,0.25
2928,4,0,1,0,0,2,4.0,6.2616864,95,electric,1.0,truck,8,0.1,300,0.25
2928,5,1,1,0,0,3,6.0,7.1562131,110,gasoline,1.0,regcar,2,1.0,350,0.5
2928,6,0,1,0,0,3,6.0,7.1562131,110,gasoline,1.0,van,2,1.0,350,0.5
2929,1,0,0,1,0,3,6.0,4.2920479,85,cng,1.0,sportuv,6,0.1,300,0.6
2929,2,0,0,1,0,3,6.0,4.2920479,85,cng,1.0,regcar,6,0.1,300,0.6
2929,3,0,0,1,0,2,2.5,4.7969948,95,electric,1.0,sportuv,8,0.3,250,0.25
2929,4,0,0,1,0,2,2.5,4.7969948,95,electric,1.0,truck,8,0.3,250,0.25
2929,5,0,0,1,0,3,4.0,5.3019416,110,gasoline,1.0,sportuv,2,1.0,300,0.5
2929,6,1,0,1,0,3,4.0,5.3019416,110,gasoline,1.0,sportcar,2,1.0,300,0.5
2930,1,0,0,0,1,3,2.5,2.9778108,100,methanol,0.7,regcar,2,0.0,200,0.0
2930,2,0,0,0,1,3,2.5,2.9778108,100,methanol,0.7,stwagon,2,0.0,200,0.0
2930,3,0,0,0,1,1,4.0,1.7370563,95,electric,1.0,regcar,8,0.1,300,0.25
2930,4,0,0,0,1,1,4.0,1.7370563,95,electric,1.0,truck,8,0.1,300,0.25
2930,5,1,0,0,1,2,6.0,2.2333581,110,gasoline,1.0,regcar,2,1.0,350,0.5
2930,6,0,0,0,1,2,6.0,2.2333581,110,gasoline,1.0,van,2,1.0,350,0.5
2931,1,0,1,0,0,2,6.0,4.8177056,100,methanol,0.7,regcar,8,0.0,200,0.0
2931,2,0,1,0,0,2,6.0,4.8177056,100,methanol,0.7,van,8,0.0,200,0.0
2931,3,0,1,0,0,3,2.5,5.1388859,85,cng,1.0,regcar,2,0.3,75,0.4
2931,4,0,1,0,0,3,2.5,5.1388859,85,cng,1.0,stwagon,2,0.3,75,0.4
2931,5,0,1,0,0,1,4.0,4.1753448,110,gasoline,1.0,regcar,6,1.0,350,0.25
2931,6,1,1,0,0,1,4.0,4.1753448,110,gasoline,1.0,truck,6,1.0,350,0.25
2932,1,0,0,0,1,2,6.0,0.96354111,55,methanol,1.0,sportcar,2,0.0,125,0.0
2932,2,0,0,0,1,2,6.0,0.96354111,55,methanol,1.0,truck,2,0.0,125,0.0
2932,3,0,0,0,1,0,2.5,1.1241313,95,cng,0.7,sportcar,4,0.7,300,0.1
2932,4,0,0,0,1,0,2.5,1.1241313,95,cng,0.7,sportuv,4,0.7,300,0.1
2932,5,1,0,0,1,1,4.0,1.6059019,140,gasoline,1.0,sportcar,8,1.0,300,0.75
2932,6,0,0,0,1,1,4.0,1.6059019,140,gasoline,1.0,regcar,8,1.0,300,0.75
2933,1,0,1,0,1,3,2.5,6.102427,100,methanol,0.7,regcar,2,0.0,125,0.0
2933,2,0,1,0,1,3,2.5,6.102427,100,methanol,0.7,truck,2,0.0,125,0.0
2933,3,1,1,0,1,3,4.0,6.7447878,85,cng,0.7,regcar,2,0.7,300,0.4
2933,4,0,1,0,1,3,4.0,6.7447878,85,cng,0.7,van,2,0.7,300,0.4
2933,5,0,1,0,1,2,6.0,7.3871485,95,electric,1.0,regcar,4,0.1,250,0.75
2933,6,0,1,0,1,2,6.0,7.3871485,95,electric,1.0,stwagon,4,0.1,250,0.75
2934,1,0,0,1,0,3,2.5,1.9313856,85,methanol,0.7,regcar,4,0.0,125,0.0
2934,2,0,0,1,0,3,2.5,1.9313856,85,methanol,0.7,van,4,0.0,125,0.0
2934,3,0,0,1,0,3,4.0,1.9313856,140,cng,1.0,regcar,8,0.1,300,0.4
2934,4,0,0,1,0,3,4.0,1.9313856,140,cng,1.0,stwagon,8,0.1,300,0.4
2934,5,0,0,1,0,2,6.0,2.7591223,95,gasoline,1.0,regcar,4,1.0,300,0.25
2934,6,1,0,1,0,2,6.0,2.7591223,95,gasoline,1.0,truck,4,1.0,300,0.25
2935,1,0,1,0,0,3,2.5,5.1435281,110,cng,0.7,regcar,6,0.3,150,0.6
2935,2,0,1,0,0,3,2.5,5.1435281,110,cng,0.7,truck,6,0.3,150,0.6
2935,3,0,1,0,0,2,4.0,3.8017382,140,electric,1.0,regcar,8,0.7,350,0.25
2935,4,0,1,0,0,2,4.0,3.8017382,140,electric,1.0,van,8,0.7,350,0.25
2935,5,1,1,0,0,3,6.0,4.2490015,85,gasoline,1.0,regcar,2,1.0,400,0.5
2935,6,0,1,0,0,3,6.0,4.2490015,85,gasoline,1.0,stwagon,2,1.0,400,0.5
2936,1,0,1,0,0,3,6.0,6.1349332,65,methanol,1.0,regcar,8,0.0,75,0.0
2936,2,0,1,0,0,3,6.0,6.1349332,65,methanol,1.0,van,8,0.0,75,0.0
2936,3,0,1,0,0,3,2.5,4.3455777,110,cng,0.7,regcar,2,0.1,250,0.4
2936,4,0,1,0,0,3,2.5,4.3455777,110,cng,0.7,stwagon,2,0.1,250,0.4
2936,5,1,1,0,0,2,4.0,5.3680666,85,gasoline,1.0,regcar,6,1.0,250,0.25
2936,6,0,1,0,0,2,4.0,5.3680666,85,gasoline,1.0,truck,6,1.0,250,0.25
2937,1,0,0,0,1,3,6.0,4.4965252,85,methanol,1.0,stwagon,1,0.0,50,0.0
2937,2,0,0,0,1,3,6.0,4.4965252,85,methanol,1.0,regcar,1,0.0,50,0.0
2937,3,0,0,0,1,3,2.5,4.8177056,140,cng,1.0,stwagon,2,0.1,150,0.6
2937,4,0,0,0,1,3,2.5,4.8177056,140,cng,1.0,truck,2,0.1,150,0.6
2937,5,1,0,0,1,2,4.0,5.1388859,85,electric,1.0,stwagon,4,0.3,350,0.25
2937,6,0,0,0,1,2,4.0,5.1388859,85,electric,1.0,van,4,0.3,350,0.25
2938,1,1,1,1,0,3,6.0,1.241605,85,cng,1.0,regcar,4,0.3,150,0.25
2938,2,0,1,1,0,3,6.0,1.241605,85,cng,1.0,truck,4,0.3,150,0.25
2938,3,0,1,1,0,3,2.5,1.3795612,95,electric,1.0,regcar,6,0.7,350,0.6
2938,4,0,1,1,0,3,2.5,1.3795612,95,electric,1.0,van,6,0.7,350,0.6
2938,5,0,1,1,0,2,4.0,0.8277367,110,gasoline,1.0,regcar,8,1.0,400,1.0
2938,6,0,1,1,0,2,4.0,0.8277367,110,gasoline,1.0,stwagon,8,1.0,400,1.0
2939,1,1,1,0,1,2,2.5,4.3455777,100,methanol,1.0,regcar,4,0.0,50,0.0
2939,2,0,1,0,1,2,2.5,4.3455777,100,methanol,1.0,stwagon,4,0.0,50,0.0
2939,3,0,1,0,1,3,4.0,3.3230888,95,electric,1.0,regcar,4,0.1,350,0.75
2939,4,0,1,0,1,3,4.0,3.3230888,95,electric,1.0,truck,4,0.1,350,0.75
2939,5,0,1,0,1,1,6.0,3.8343333,110,gasoline,1.0,regcar,6,1.0,400,0.25
2939,6,0,1,0,1,1,6.0,3.8343333,110,gasoline,1.0,van,6,1.0,400,0.25
2940,1,1,1,0,0,3,4.0,3.5346277,55,methanol,1.0,regcar,4,0.0,50,0.0
2940,2,0,1,0,0,3,4.0,3.5346277,55,methanol,1.0,van,4,0.0,50,0.0
2940,3,0,1,0,0,3,6.0,3.7871011,95,cng,0.7,regcar,8,0.3,150,0.4
2940,4,0,1,0,0,3,6.0,3.7871011,95,cng,0.7,stwagon,8,0.3,150,0.4
2940,5,0,1,0,0,2,2.5,2.7772075,140,gasoline,1.0,regcar,4,1.0,400,0.25
2940,6,0,1,0,0,2,2.5,2.7772075,140,gasoline,1.0,truck,4,1.0,400,0.25
2941,1,0,1,0,0,3,6.0,3.0674666,55,methanol,1.0,stwagon,2,0.0,125,0.0
2941,2,1,1,0,0,3,6.0,3.0674666,55,methanol,1.0,truck,2,0.0,125,0.0
2941,3,0,1,0,0,2,2.5,3.3230888,95,cng,0.7,stwagon,4,0.7,300,0.1
2941,4,0,1,0,0,2,2.5,3.3230888,95,cng,0.7,van,4,0.7,300,0.1
2941,5,0,1,0,0,3,4.0,4.0899555,140,gasoline,1.0,stwagon,8,1.0,300,0.75
2941,6,0,1,0,0,3,4.0,4.0899555,140,gasoline,1.0,regcar,8,1.0,300,0.75
2942,1,0,0,0,1,3,4.0,2.8118444,55,methanol,0.7,regcar,4,0.0,125,0.0
2942,2,0,0,0,1,3,4.0,2.8118444,55,methanol,0.7,van,4,0.0,125,0.0
2942,3,0,0,0,1,2,6.0,1.5337333,95,cng,0.7,regcar,2,0.1,300,0.1
2942,4,0,0,0,1,2,6.0,1.5337333,95,cng,0.7,stwagon,2,0.1,300,0.1
2942,5,1,0,0,1,3,2.5,2.3006,140,gasoline,1.0,regcar,6,1.0,300,0.75
2942,6,0,0,0,1,3,2.5,2.3006,140,gasoline,1.0,truck,6,1.0,300,0.75
2943,1,1,0,0,0,2,6.0,5.4593198,140,cng,0.7,regcar,8,0.7,75,0.6
2943,2,0,0,0,0,2,6.0,5.4593198,140,cng,0.7,truck,8,0.7,75,0.6
2943,3,0,0,0,0,0,2.5,6.4519234,85,electric,1.0,regcar,2,0.1,300,0.25
2943,4,0,0,0,0,0,2.5,6.4519234,85,electric,1.0,van,2,0.1,300,0.25
2943,5,0,0,0,0,1,4.0,7.444527,95,gasoline,1.0,regcar,4,1.0,350,0.5
2943,6,0,0,0,0,1,4.0,7.444527,95,gasoline,1.0,stwagon,4,1.0,350,0.5
2944,1,0,1,0,0,3,6.0,5.2423324,95,cng,1.0,truck,6,0.1,300,0.4
2944,2,0,1,0,0,3,6.0,5.2423324,95,cng,1.0,regcar,6,0.1,300,0.4
2944,3,1,1,0,0,3,2.5,5.7941569,110,electric,1.0,truck,8,0.3,250,0.75
2944,4,0,1,0,0,3,2.5,5.7941569,110,electric,1.0,van,8,0.3,250,0.75
2944,5,0,1,0,0,2,4.0,6.3459814,140,gasoline,1.0,truck,2,1.0,300,0.25
2944,6,0,1,0,0,2,4.0,6.3459814,140,gasoline,1.0,stwagon,2,1.0,300,0.25
2945,1,0,1,1,0,3,4.0,3.8017382,100,methanol,1.0,sportuv,1,0.0,125,0.0
2945,2,0,1,1,0,3,4.0,3.8017382,100,methanol,1.0,regcar,1,0.0,125,0.0
2945,3,0,1,1,0,3,6.0,4.2490015,85,cng,0.7,sportuv,8,0.1,300,0.4
2945,4,0,1,1,0,3,6.0,4.2490015,85,cng,0.7,truck,8,0.1,300,0.4
2945,5,1,1,1,0,2,2.5,4.6962648,95,electric,1.0,sportuv,2,0.3,250,0.75
2945,6,0,1,1,0,2,2.5,4.6962648,95,electric,1.0,sportcar,2,0.3,250,0.75
2946,1,0,1,0,1,2,4.0,5.9556216,85,methanol,1.0,regcar,8,0.0,200,0.0
2946,2,0,1,0,1,2,4.0,5.9556216,85,methanol,1.0,van,8,0.0,200,0.0
2946,3,1,1,0,1,3,6.0,6.4519234,140,cng,1.0,regcar,4,0.1,75,0.25
2946,4,0,1,0,1,3,6.0,6.4519234,140,cng,1.0,stwagon,4,0.1,75,0.25
2946,5,0,1,0,1,3,2.5,7.9408288,95,gasoline,1.0,regcar,8,1.0,350,1.0
2946,6,0,1,0,1,3,2.5,7.9408288,95,gasoline,1.0,truck,8,1.0,350,1.0
2947,1,0,0,1,0,2,6.0,4.0395745,110,cng,0.7,regcar,2,0.3,250,0.1
2947,2,0,0,1,0,2,6.0,4.0395745,110,cng,0.7,truck,2,0.3,250,0.1
2947,3,1,0,1,0,3,2.5,2.7772075,140,electric,1.0,regcar,4,0.7,400,0.4
2947,4,0,0,1,0,3,2.5,2.7772075,140,electric,1.0,van,4,0.7,400,0.4
2947,5,0,0,1,0,3,4.0,3.2821543,85,gasoline,1.0,regcar,6,1.0,250,0.75
2947,6,0,0,1,0,3,4.0,3.2821543,85,gasoline,1.0,stwagon,6,1.0,250,0.75
2948,1,0,1,0,0,3,4.0,4.9893873,100,methanol,1.0,regcar,1,0.0,125,0.0
2948,2,0,1,0,0,3,4.0,4.9893873,100,methanol,1.0,truck,1,0.0,125,0.0
2948,3,1,1,0,0,3,6.0,5.5881138,85,cng,0.7,regcar,8,0.1,300,0.4
2948,4,0,1,0,0,3,6.0,5.5881138,85,cng,0.7,van,8,0.1,300,0.4
2948,5,0,1,0,0,2,2.5,6.3864157,95,electric,1.0,regcar,2,0.3,250,0.75
2948,6,0,1,0,0,2,2.5,6.3864157,95,electric,1.0,stwagon,2,0.3,250,0.75
2949,1,0,1,0,0,2,2.5,3.5346277,100,methanol,0.7,regcar,4,0.0,125,0.0
2949,2,1,1,0,0,2,2.5,3.5346277,100,methanol,0.7,stwagon,4,0.0,125,0.0
