obs_id,alt_id,choice,college,hsg2,coml5,vehicle_size,acceleration,price_over_log_income,top_speed,fuel_type,luggage_space,body_type,cents_per_mile,station_availability,range,pollution,big_enough,sports_utility_vehicle,sports_car,station_wagon,truck,van,electric,compressed_natural_gas,methanol,electric_commute_lte_5mi,electric_and_college,methanol_and_college,range_over_100,acceleration_over_10,top_speed_over_100,vehicle_size_over_10,tens_of_cents_per_mile,neg_price_over_log_income,neg_acceleration_over_10,neg_pollution,neg_tens_of_cents_per_mile
2175,4,1,1,0,0,2,6.0,0.95279368,110,cng,1.0,van,6,0.3,300,0.1,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0.6,1.1,0.2,0.6,-0.95279368,-0.6,-0.1,-0.6
2175,5,0,1,0,0,3,2.5,1.0586596,140,methanol,1.0,truck,8,0.7,250,0.4,0,0,0,0,1,0,0,0,1,0,0,1,2.5,0.25,1.4,0.3,0.8,-1.0586596,-0.25,-0.4,-0.8
2175,6,0,1,0,0,3,2.5,1.0586596,140,methanol,1.0,stwagon,8,0.7,250,0.4,0,0,0,1,0,0,0,0,1,0,0,1,2.5,0.25,1.4,0.3,0.8,-1.0586596,-0.25,-0.4,-0.8
2176,1,0,1,0,0,0,2.5,3.5346277,55,electric,0.7,stwagon,1,0.0,125,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1.25,0.25,0.55,0.0,0.1,-3.5346277,-0.25,-0.0,-0.1
2176,2,0,1,0,0,0,2.5,3.5346277,55,electric,0.7,van,1,0.0,125,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1.25,0.25,0.55,0.0,0.1,-3.5346277,-0.25,-0.0,-0.1
2176,3,0,1,0,0,1,4.0,4.0395745,110,methanol,1.0,stwagon,4,0.3,250,0.6,0,0,0,1,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.1,0.4,-4.0395745,-0.4,-0.6,-0.4
2176,4,0,1,0,0,1,4.0,4.0395745,110,methanol,1.0,regcar,4,0.3,250,0.6,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.1,0.4,-4.0395745,-0.4,-0.6,-0.4
2176,5,1,1,0,0,2,6.0,2.7772075,140,gasoline,1.0,stwagon,6,1.0,300,1.0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.6,1.4,0.2,0.6,-2.7772075,-0.6,-1.0,-0.6
2176,6,0,1,0,0,2,6.0,2.7772075,140,gasoline,1.0,truck,6,1.0,300,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.6,1.4,0.2,0.6,-2.7772075,-0.6,-1.0,-0.6
2177,1,1,1,1,0,2,2.5,2.5247341,55,electric,0.7,sportuv,8,0.0,125,0.0,0,1,0,0,0,0,1,0,0,0,1,0,1.25,0.25,0.55,0.2,0.8,-2.5247341,-0.25,-0.0,-0.8
2177,2,0,1,1,0,2,2.5,2.5247341,55,electric,0.7,sportcar,8,0.0,125,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1.25,0.25,0.55,0.2,0.8,-2.5247341,-0.25,-0.0,-0.8
2177,3,0,1,1,0,3,4.0,1.5148404,110,methanol,1.0,sportuv,6,0.3,250,0.6,1,1,0,0,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.3,0.6,-1.5148404,-0.4,-0.6,-0.6
2177,4,0,1,1,0,3,4.0,1.5148404,110,methanol,1.0,regcar,6,0.3,250,0.6,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.3,0.6,-1.5148404,-0.4,-0.6,-0.6
2177,5,0,1,1,0,3,6.0,1.7673139,140,gasoline,1.0,sportuv,8,1.0,300,1.0,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0.6,1.4,0.3,0.8,-1.7673139,-0.6,-1.0,-0.8
2177,6,0,1,1,0,3,6.0,1.7673139,140,gasoline,1.0,truck,8,1.0,300,1.0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,0.6,1.4,0.3,0.8,-1.7673139,-0.6,-1.0,-0.8
2178,1,1,1,0,0,2,6.0,4.1386835,85,electric,0.7,regcar,1,0.0,200,0.0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.6,0.85,0.2,0.1,-4.1386835,-0.6,-0.0,-0.1
2178,2,0,1,0,0,2,6.0,4.1386835,85,electric,0.7,truck,1,0.0,200,0.0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,0.6,0.85,0.2,0.1,-4.1386835,-0.6,-0.0,-0.1
2178,3,0,1,0,0,3,2.5,4.4145957,140,cng,0.7,regcar,8,0.3,75,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,1.4,0.3,0.8,-4.4145957,-0.25,-0.4,-0.8
2178,4,0,1,0,0,3,2.5,4.4145957,140,cng,0.7,van,8,0.3,75,0.4,0,0,0,0,0,1,0,1,0,0,0,0,0.75,0.25,1.4,0.3,0.8,-4.4145957,-0.25,-0.4,-0.8
2178,5,0,1,0,0,1,4.0,3.0350346,85,methanol,1.0,regcar,2,0.7,300,0.75,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.4,0.85,0.1,0.2,-3.0350346,-0.4,-0.75,-0.2
2178,6,0,1,0,0,1,4.0,3.0350346,85,methanol,1.0,stwagon,2,0.7,300,0.75,0,0,0,1,0,0,0,0,1,0,0,1,3.0,0.4,0.85,0.1,0.2,-3.0350346,-0.4,-0.75,-0.2
2179,1,0,1,0,0,3,4.0,6.102427,95,cng,0.7,van,4,0.1,250,0.6,0,0,0,0,0,1,0,1,0,0,0,0,2.5,0.4,0.95,0.3,0.4,-6.102427,-0.4,-0.6,-0.4
2179,2,0,1,0,0,3,4.0,6.102427,95,cng,0.7,regcar,4,0.1,250,0.6,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0.4,0.95,0.3,0.4,-6.102427,-0.4,-0.6,-0.4
2179,3,1,1,0,0,2,6.0,6.7447878,110,methanol,1.0,van,6,0.3,400,0.25,0,0,0,0,0,1,0,0,1,0,0,1,4.0,0.6,1.1,0.2,0.6,-6.7447878,-0.6,-0.25,-0.6
2179,4,0,1,0,0,2,6.0,6.7447878,110,methanol,1.0,stwagon,6,0.3,400,0.25,0,0,0,1,0,0,0,0,1,0,0,1,4.0,0.6,1.1,0.2,0.6,-6.7447878,-0.6,-0.25,-0.6
2179,5,0,1,0,0,3,2.5,7.3871485,140,gasoline,1.0,van,8,1.0,250,0.5,0,0,0,0,0,1,0,0,0,0,0,0,2.5,0.25,1.4,0.3,0.8,-7.3871485,-0.25,-0.5,-0.8
2179,6,0,1,0,0,3,2.5,7.3871485,140,gasoline,1.0,truck,8,1.0,250,0.5,0,0,0,0,1,0,0,0,0,0,0,0,2.5,0.25,1.4,0.3,0.8,-7.3871485,-0.25,-0.5,-0.8
2180,1,1,1,0,1,2,4.0,5.9556216,100,electric,1.0,regcar,8,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1.25,0.4,1.0,0.2,0.8,-5.9556216,-0.4,-0.0,-0.8
2180,2,0,1,0,1,2,4.0,5.9556216,100,electric,1.0,stwagon,8,0.0,125,0.0,0,0,0,1,0,0,1,0,0,1,1,0,1.25,0.4,1.0,0.2,0.8,-5.9556216,-0.4,-0.0,-0.8
2180,3,0,1,0,1,3,6.0,7.444527,95,methanol,1.0,regcar,8,0.7,250,0.4,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.6,0.95,0.3,0.8,-7.444527,-0.6,-0.4,-0.8
2180,4,0,1,0,1,3,6.0,7.444527,95,methanol,1.0,truck,8,0.7,250,0.4,0,0,0,0,1,0,0,0,1,0,0,1,2.5,0.6,0.95,0.3,0.8,-7.444527,-0.6,-0.4,-0.8
2180,5,0,1,0,1,3,2.5,7.9408288,110,gasoline,1.0,regcar,2,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.25,1.1,0.3,0.2,-7.9408288,-0.25,-0.75,-0.2
2180,6,0,1,0,1,3,2.5,7.9408288,110,gasoline,1.0,van,2,1.0,300,0.75,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.25,1.1,0.3,0.2,-7.9408288,-0.25,-0.75,-0.2
2181,1,0,1,0,0,2,4.0,6.3459814,110,cng,1.0,sportuv,8,0.3,300,0.25,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0.4,1.1,0.2,0.8,-6.3459814,-0.4,-0.25,-0.8
2181,2,0,1,0,0,2,4.0,6.3459814,110,cng,1.0,regcar,8,0.3,300,0.25,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.4,1.1,0.2,0.8,-6.3459814,-0.4,-0.25,-0.8
2181,3,0,1,0,0,3,6.0,4.690508,140,methanol,1.0,sportuv,2,0.7,250,0.6,0,1,0,0,0,0,0,0,1,0,0,1,2.5,0.6,1.4,0.3,0.2,-4.690508,-0.6,-0.6,-0.2
2181,4,0,1,0,0,3,6.0,4.690508,140,methanol,1.0,truck,2,0.7,250,0.6,0,0,0,0,1,0,0,0,1,0,0,1,2.5,0.6,1.4,0.3,0.2,-4.690508,-0.6,-0.6,-0.2
2181,5,1,1,0,0,1,2.5,5.2423324,85,gasoline,1.0,sportuv,4,1.0,300,1.0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.25,0.85,0.1,0.4,-5.2423324,-0.25,-1.0,-0.4
2181,6,0,1,0,0,1,2.5,5.2423324,85,gasoline,1.0,sportcar,4,1.0,300,1.0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.25,0.85,0.1,0.4,-5.2423324,-0.25,-1.0,-0.4
2182,1,0,1,1,0,2,4.0,3.7871011,85,electric,0.7,regcar,2,0.0,75,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0.75,0.4,0.85,0.2,0.2,-3.7871011,-0.4,-0.0,-0.2
2182,2,0,1,1,0,2,4.0,3.7871011,85,electric,0.7,stwagon,2,0.0,75,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0.75,0.4,0.85,0.2,0.2,-3.7871011,-0.4,-0.0,-0.2
2182,3,1,1,1,0,3,6.0,2.7772075,85,methanol,1.0,regcar,6,0.1,400,0.75,1,0,0,0,0,0,0,0,1,0,0,1,4.0,0.6,0.85,0.3,0.6,-2.7772075,-0.6,-0.75,-0.6
2182,4,0,1,1,0,3,6.0,2.7772075,85,methanol,1.0,truck,6,0.1,400,0.75,1,0,0,0,1,0,0,0,1,0,0,1,4.0,0.6,0.85,0.3,0.6,-2.7772075,-0.6,-0.75,-0.6
2182,5,0,1,1,0,1,2.5,3.2821543,95,gasoline,1.0,regcar,8,1.0,250,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,0.95,0.1,0.8,-3.2821543,-0.25,-0.25,-0.8
2182,6,0,1,1,0,1,2.5,3.2821543,95,gasoline,1.0,van,8,1.0,250,0.25,0,0,0,0,0,1,0,0,0,0,0,0,2.5,0.25,0.95,0.1,0.8,-3.2821543,-0.25,-0.25,-0.8
2183,1,0,1,1,0,3,6.0,3.5787111,55,electric,0.7,regcar,8,0.0,125,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1.25,0.6,0.55,0.3,0.8,-3.5787111,-0.6,-0.0,-0.8
2183,2,0,1,1,0,3,6.0,3.5787111,55,electric,0.7,truck,8,0.0,125,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1.25,0.6,0.55,0.3,0.8,-3.5787111,-0.6,-0.0,-0.8
2183,3,1,1,1,0,3,2.5,3.8343333,95,cng,1.0,regcar,4,0.7,300,0.6,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0.25,0.95,0.3,0.4,-3.8343333,-0.25,-0.6,-0.4
2183,4,0,1,1,0,3,2.5,3.8343333,95,cng,1.0,van,4,0.7,300,0.6,1,0,0,0,0,1,0,1,0,0,0,0,3.0,0.25,0.95,0.3,0.4,-3.8343333,-0.25,-0.6,-0.4
2183,5,0,1,1,0,2,4.0,4.0899555,110,methanol,1.0,regcar,6,0.1,250,0.25,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.2,0.6,-4.0899555,-0.4,-0.25,-0.6
2183,6,0,1,1,0,2,4.0,4.0899555,110,methanol,1.0,stwagon,6,0.1,250,0.25,0,0,0,1,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.2,0.6,-4.0899555,-0.4,-0.25,-0.6
2184,1,0,1,0,0,2,4.0,6.8978058,100,electric,1.0,regcar,8,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,0.4,1.0,0.2,0.8,-6.8978058,-0.4,-0.0,-0.8
2184,2,0,1,0,0,2,4.0,6.8978058,100,electric,1.0,stwagon,8,0.0,125,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1.25,0.4,1.0,0.2,0.8,-6.8978058,-0.4,-0.0,-0.8
2184,3,1,1,0,0,3,6.0,8.8291915,95,methanol,1.0,regcar,8,0.7,250,0.4,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.6,0.95,0.3,0.8,-8.8291915,-0.6,-0.4,-0.8
2184,4,0,1,0,0,3,6.0,8.8291915,95,methanol,1.0,truck,8,0.7,250,0.4,0,0,0,0,1,0,0,0,1,0,0,1,2.5,0.6,0.95,0.3,0.8,-8.8291915,-0.6,-0.4,-0.8
2184,5,0,1,0,0,3,2.5,9.6569282,110,gasoline,1.0,regcar,2,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.25,1.1,0.3,0.2,-9.6569282,-0.25,-0.75,-0.2
2184,6,0,1,0,0,3,2.5,9.6569282,110,gasoline,1.0,van,2,1.0,300,0.75,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.25,1.1,0.3,0.2,-9.6569282,-0.25,-0.75,-0.2
2185,1,0,0,0,0,3,4.0,3.5787111,55,electric,1.0,regcar,4,0.0,200,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.4,0.55,0.3,0.4,-3.5787111,-0.4,-0.0,-0.4
2185,2,0,0,0,0,3,4.0,3.5787111,55,electric,1.0,truck,4,0.0,200,0.0,0,0,0,0,1,0,1,0,0,0,0,0,2.0,0.4,0.55,0.3,0.4,-3.5787111,-0.4,-0.0,-0.4
2185,3,0,0,0,0,2,6.0,3.8343333,95,cng,0.7,regcar,2,0.7,75,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.6,0.95,0.2,0.2,-3.8343333,-0.6,-0.1,-0.2
2185,4,0,0,0,0,2,6.0,3.8343333,95,cng,0.7,van,2,0.7,75,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0.75,0.6,0.95,0.2,0.2,-3.8343333,-0.6,-0.1,-0.2
2185,5,0,0,0,0,3,2.5,4.0899555,110,methanol,1.0,regcar,4,0.1,300,0.4,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.25,1.1,0.3,0.4,-4.0899555,-0.25,-0.4,-0.4
2185,6,1,0,0,0,3,2.5,4.0899555,110,methanol,1.0,stwagon,4,0.1,300,0.4,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.25,1.1,0.3,0.4,-4.0899555,-0.25,-0.4,-0.4
2186,1,0,1,0,1,3,4.0,4.1386835,65,electric,1.0,regcar,1,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1.25,0.4,0.65,0.3,0.1,-4.1386835,-0.4,-0.0,-0.1
2186,2,1,1,0,1,3,4.0,4.1386835,65,electric,1.0,stwagon,1,0.0,125,0.0,0,0,0,1,0,0,1,0,0,1,1,0,1.25,0.4,0.65,0.3,0.1,-4.1386835,-0.4,-0.0,-0.1
2186,3,0,1,0,1,3,6.0,3.0350346,140,methanol,1.0,regcar,8,0.7,250,0.75,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.6,1.4,0.3,0.8,-3.0350346,-0.6,-0.75,-0.8
2186,4,0,1,0,1,3,6.0,3.0350346,140,methanol,1.0,truck,8,0.7,250,0.75,0,0,0,0,1,0,0,0,1,0,0,1,2.5,0.6,1.4,0.3,0.8,-3.0350346,-0.6,-0.75,-0.8
2186,5,0,1,0,1,2,2.5,3.586859,85,gasoline,1.0,regcar,2,1.0,300,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.25,0.85,0.2,0.2,-3.586859,-0.25,-0.25,-0.2
2186,6,0,1,0,1,2,2.5,3.586859,85,gasoline,1.0,van,2,1.0,300,0.25,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.25,0.85,0.2,0.2,-3.586859,-0.25,-0.25,-0.2
2187,1,0,1,0,0,2,4.0,4.9198965,55,electric,1.0,regcar,4,0.0,200,0.0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.4,0.55,0.2,0.4,-4.9198965,-0.4,-0.0,-0.4
2187,2,0,1,0,0,2,4.0,4.9198965,55,electric,1.0,stwagon,4,0.0,200,0.0,0,0,0,1,0,0,1,0,0,0,1,0,2.0,0.4,0.55,0.2,0.4,-4.9198965,-0.4,-0.0,-0.4
2187,3,0,1,0,0,3,6.0,3.8017382,110,methanol,1.0,regcar,4,0.3,300,0.75,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.6,1.1,0.3,0.4,-3.8017382,-0.6,-0.75,-0.4
2187,4,0,1,0,0,3,6.0,3.8017382,110,methanol,1.0,truck,4,0.3,300,0.75,0,0,0,0,1,0,0,0,1,0,0,1,3.0,0.6,1.1,0.3,0.4,-3.8017382,-0.6,-0.75,-0.4
2187,5,0,1,0,0,1,2.5,4.2490015,140,gasoline,1.0,regcar,6,1.0,350,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.25,1.4,0.1,0.6,-4.2490015,-0.25,-0.25,-0.6
2187,6,1,1,0,0,1,2.5,4.2490015,140,gasoline,1.0,van,6,1.0,350,0.25,0,0,0,0,0,1,0,0,0,0,0,0,3.5,0.25,1.4,0.1,0.6,-4.2490015,-0.25,-0.25,-0.6
2188,1,0,1,1,1,2,4.0,5.2932982,85,electric,1.0,sportuv,2,0.0,200,0.0,0,1,0,0,0,0,1,0,0,1,1,0,2.0,0.4,0.85,0.2,0.2,-5.2932982,-0.4,-0.0,-0.2
2188,2,0,1,1,1,2,4.0,5.2932982,85,electric,1.0,sportcar,2,0.0,200,0.0,0,0,1,0,0,0,1,0,0,1,1,0,2.0,0.4,0.85,0.2,0.2,-5.2932982,-0.4,-0.0,-0.2
2188,3,0,1,1,1,3,6.0,6.7754218,85,methanol,1.0,sportuv,4,0.3,300,0.4,1,1,0,0,0,0,0,0,1,0,0,1,3.0,0.6,0.85,0.3,0.4,-6.7754218,-0.6,-0.4,-0.4
2188,4,0,1,1,1,3,6.0,6.7754218,85,methanol,1.0,regcar,4,0.3,300,0.4,1,0,0,0,0,0,0,0,1,0,0,1,3.0,0.6,0.85,0.3,0.4,-6.7754218,-0.6,-0.4,-0.4
2188,5,1,1,1,1,3,2.5,7.4106175,95,gasoline,1.0,sportuv,6,1.0,350,0.75,1,1,0,0,0,0,0,0,0,0,0,0,3.5,0.25,0.95,0.3,0.6,-7.4106175,-0.25,-0.75,-0.6
2188,6,0,1,1,1,3,2.5,7.4106175,95,gasoline,1.0,truck,6,1.0,350,0.75,1,0,0,0,1,0,0,0,0,0,0,0,3.5,0.25,0.95,0.3,0.6,-7.4106175,-0.25,-0.75,-0.6
2189,1,0,1,0,1,1,6.0,4.5107845,55,electric,0.7,sportcar,8,0.0,125,0.0,0,0,1,0,0,0,1,0,0,1,1,0,1.25,0.6,0.55,0.1,0.8,-4.5107845,-0.6,-0.0,-0.8
2189,2,0,1,0,1,1,6.0,4.5107845,55,electric,0.7,regcar,8,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1.25,0.6,0.55,0.1,0.8,-4.5107845,-0.6,-0.0,-0.8
2189,3,1,1,0,1,2,2.5,4.985604,95,cng,1.0,sportcar,4,0.7,300,0.6,0,0,1,0,0,0,0,1,0,0,0,0,3.0,0.25,0.95,0.2,0.4,-4.985604,-0.25,-0.6,-0.4
2189,4,0,1,0,1,2,2.5,4.985604,95,cng,1.0,truck,4,0.7,300,0.6,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.25,0.95,0.2,0.4,-4.985604,-0.25,-0.6,-0.4
2189,5,0,1,0,1,0,4.0,5.4604234,110,methanol,1.0,sportcar,6,0.1,250,0.25,0,0,1,0,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.0,0.6,-5.4604234,-0.4,-0.25,-0.6
2189,6,0,1,0,1,0,4.0,5.4604234,110,methanol,1.0,sportuv,6,0.1,250,0.25,0,1,0,0,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.0,0.6,-5.4604234,-0.4,-0.25,-0.6
2190,1,0,0,0,1,3,6.0,6.9482252,55,electric,1.0,regcar,1,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1.25,0.6,0.55,0.3,0.1,-6.9482252,-0.6,-0.0,-0.1
2190,2,0,0,0,1,3,6.0,6.9482252,55,electric,1.0,van,1,0.0,125,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1.25,0.6,0.55,0.3,0.1,-6.9482252,-0.6,-0.0,-0.1
2190,3,0,0,0,1,1,2.5,7.444527,95,cng,1.0,regcar,6,0.3,300,0.1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.25,0.95,0.1,0.6,-7.444527,-0.25,-0.1,-0.6
2190,4,0,0,0,1,1,2.5,7.444527,95,cng,1.0,stwagon,6,0.3,300,0.1,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.25,0.95,0.1,0.6,-7.444527,-0.25,-0.1,-0.6
2190,5,1,0,0,1,2,4.0,5.4593198,140,gasoline,1.0,regcar,2,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,1.4,0.2,0.2,-5.4593198,-0.4,-0.75,-0.2
2190,6,0,0,0,1,2,4.0,5.4593198,140,gasoline,1.0,truck,2,1.0,300,0.75,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.4,1.4,0.2,0.2,-5.4593198,-0.4,-0.75,-0.2
2191,1,0,0,0,0,2,6.0,4.4145957,140,cng,1.0,regcar,6,0.1,300,0.1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.6,1.4,0.2,0.6,-4.4145957,-0.6,-0.1,-0.6
2191,2,0,0,0,0,2,6.0,4.4145957,140,cng,1.0,truck,6,0.1,300,0.1,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.6,1.4,0.2,0.6,-4.4145957,-0.6,-0.1,-0.6
2191,3,0,0,0,0,3,2.5,3.0350346,85,methanol,1.0,regcar,8,0.3,250,0.4,0,0,0,0,0,0,0,0,1,0,0,0,2.5,0.25,0.85,0.3,0.8,-3.0350346,-0.25,-0.4,-0.8
2191,4,0,0,0,0,3,2.5,3.0350346,85,methanol,1.0,van,8,0.3,250,0.4,0,0,0,0,0,1,0,0,1,0,0,0,2.5,0.25,0.85,0.3,0.8,-3.0350346,-0.25,-0.4,-0.8
2191,5,1,0,0,0,3,4.0,3.586859,95,gasoline,1.0,regcar,2,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,0.95,0.3,0.2,-3.586859,-0.4,-0.75,-0.2
2191,6,0,0,0,0,3,4.0,3.586859,95,gasoline,1.0,stwagon,2,1.0,300,0.75,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.4,0.95,0.3,0.2,-3.586859,-0.4,-0.75,-0.2
2192,1,0,1,0,0,3,6.0,2.9936324,95,cng,0.7,regcar,8,0.7,75,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.6,0.95,0.3,0.8,-2.9936324,-0.6,-0.25,-0.8
2192,2,0,1,0,0,3,6.0,2.9936324,95,cng,0.7,truck,8,0.7,75,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.6,0.95,0.3,0.8,-2.9936324,-0.6,-0.25,-0.8
2192,3,1,1,0,0,3,2.5,3.1932079,110,methanol,1.0,regcar,2,0.1,300,0.6,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.25,1.1,0.3,0.2,-3.1932079,-0.25,-0.6,-0.2
2192,4,0,1,0,0,3,2.5,3.1932079,110,methanol,1.0,van,2,0.1,300,0.6,0,0,0,0,0,1,0,0,1,0,0,1,3.0,0.25,1.1,0.3,0.2,-3.1932079,-0.25,-0.6,-0.2
2192,5,0,1,0,0,2,4.0,2.1953304,140,gasoline,1.0,regcar,4,1.0,350,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.4,1.4,0.2,0.4,-2.1953304,-0.4,-1.0,-0.4
2192,6,0,1,0,0,2,4.0,2.1953304,140,gasoline,1.0,stwagon,4,1.0,350,1.0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,0.4,1.4,0.2,0.4,-2.1953304,-0.4,-1.0,-0.4
2193,1,0,1,0,0,3,4.0,4.0395745,95,cng,0.7,regcar,2,0.3,300,0.4,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.4,0.95,0.3,0.2,-4.0395745,-0.4,-0.4,-0.2
2193,2,0,1,0,0,3,4.0,4.0395745,95,cng,0.7,truck,2,0.3,300,0.4,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.4,0.95,0.3,0.2,-4.0395745,-0.4,-0.4,-0.2
2193,3,1,1,0,0,3,6.0,2.7772075,110,methanol,1.0,regcar,4,0.7,250,0.75,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.6,1.1,0.3,0.4,-2.7772075,-0.6,-0.75,-0.4
2193,4,0,1,0,0,3,6.0,2.7772075,110,methanol,1.0,van,4,0.7,250,0.75,0,0,0,0,0,1,0,0,1,0,0,1,2.5,0.6,1.1,0.3,0.4,-2.7772075,-0.6,-0.75,-0.4
2193,5,0,1,0,0,2,2.5,3.2821543,140,gasoline,1.0,regcar,6,1.0,300,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.25,1.4,0.2,0.6,-3.2821543,-0.25,-0.25,-0.6
2193,6,0,1,0,0,2,2.5,3.2821543,140,gasoline,1.0,stwagon,6,1.0,300,0.25,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.25,1.4,0.2,0.6,-3.2821543,-0.25,-0.25,-0.6
2194,1,1,1,0,1,2,4.0,4.2490015,100,electric,1.0,regcar,1,0.0,200,0.0,0,0,0,0,0,0,1,0,0,1,1,0,2.0,0.4,1.0,0.2,0.1,-4.2490015,-0.4,-0.0,-0.1
2194,2,0,1,0,1,2,4.0,4.2490015,100,electric,1.0,van,1,0.0,200,0.0,0,0,0,0,0,1,1,0,0,1,1,0,2.0,0.4,1.0,0.2,0.1,-4.2490015,-0.4,-0.0,-0.1
2194,3,0,1,0,1,3,6.0,4.6962648,85,cng,1.0,regcar,4,0.1,75,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.6,0.85,0.3,0.4,-4.6962648,-0.6,-0.4,-0.4
2194,4,0,1,0,1,3,6.0,4.6962648,85,cng,1.0,stwagon,4,0.1,75,0.4,0,0,0,1,0,0,0,1,0,0,0,0,0.75,0.6,0.85,0.3,0.4,-4.6962648,-0.6,-0.4,-0.4
2194,5,0,1,0,1,1,2.5,3.8017382,110,gasoline,1.0,regcar,8,1.0,350,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.25,1.1,0.1,0.8,-3.8017382,-0.25,-0.25,-0.8
2194,6,0,1,0,1,1,2.5,3.8017382,110,gasoline,1.0,truck,8,1.0,350,0.25,0,0,0,0,1,0,0,0,0,0,0,0,3.5,0.25,1.1,0.1,0.8,-3.8017382,-0.25,-0.25,-0.8
2195,1,0,1,0,0,1,2.5,3.3109468,85,electric,0.7,regcar,8,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,0.25,0.85,0.1,0.8,-3.3109468,-0.25,-0.0,-0.8
